OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,Shape,DISCOVERY_DATE_CONVERTED,CONT_DATE_CONVERTED
2812,201120810,FWS-2011VAGDRF9FY,FED,FWS-FMIS,FWS,USVAGDR,Great Dismal Swamp National Wildlife Refuge,VAGDR,GREAT DISMAL SWAMP NATIONAL WILDLIFE REFUGE,,,F9FY,LATERAL WEST,VA-GDR-11005,Lateral West,VA3657807650120110804,LATERALWEST,,2011,216,1900,1.0,Lightning,287,1700,6574.0,G,36.57777778,-76.50055556,4.0,FWS,VA,,,,Point,2011-08-04,2011-10-14
2813,201120915,FWS-2011GAOKRF25M,FED,FWS-FMIS,FWS,USGAOKR,Okefenokee National Wildlife Refuge,GAOKR,OKEFENOKEE NATIONAL WILDLIFE REFUGE,,,F25M,HONEY PRAIRIE,GA-OKR-000001,Honey Prairie,GA3073008236920110430,HONEYPRAIRIE,HONEY PRAIRIE COMPLEX,2011,119,1600,1.0,Lightning,356,1500,309200.0,G,30.72972,-82.36861,4.0,FWS,GA,,,,Point,2011-04-29,2011-12-22
2814,201120953,FWS-2011LASBRF56A,FED,FWS-FMIS,FWS,USLASBR,Sabine National Wildlife Refuge,LASBR,SABINE NATIONAL WILDLIFE REFUGE,,,F56A,GRAND FEU,LA-SBR-011005,Grand Fue,LA2992909347420110703,GRANDFUE,,2011,183,1700,1.0,Lightning,195,1400,6174.0,G,29.92861111,-93.47416667,4.0,FWS,LA,,,,Point,2011-07-02,2011-07-14
2815,201120956,FWS-2011LASBRF3VU,FED,FWS-FMIS,FWS,USLASBR,Sabine National Wildlife Refuge,LASBR,SABINE NATIONAL WILDLIFE REFUGE,,,F3VU,TISON,LA-SBR-011003,Tison,LA2983809357120110516,TISON,,2011,136,1445,9.0,Miscellaneous,147,0900,5968.0,G,29.83555556,-93.57138889,4.0,FWS,LA,,,,Point,2011-05-16,2011-05-27
2816,201120959,FWS-2011LASBRF6YR,FED,FWS-FMIS,FWS,USLASBR,Sabine National Wildlife Refuge,LASBR,SABINE NATIONAL WILDLIFE REFUGE,,,F6YR,COCODRIE,LA-SBR-011006,Cocodrie,,,,2011,190,1400,1.0,Lightning,196,1700,5820.0,G,29.83472222,-93.5125,4.0,FWS,LA,,,,Point,2011-07-09,2011-07-15
2817,201130346,AK-FAS-34817,INTERAGCY,IA-AKACC,ST/C&L,USAKFAS,Fairbanks Area Forestry,AKFAS,Fairbanks Area Forestry,171,111171,F37Q,COAL CREEK,AK-FAS-111171,COAL CREEK,,,,2011,141,,1.0,Lightning,0,,24849.0,G,64.031666,-148.565,7.0,STATE,AK,,,,Point,2011-05-21,
2818,201130385,AK-SWS-34889,INTERAGCY,IA-AKACC,ST/C&L,USAKSWS,Southwest Area Forestry,AKSWS,Southwest Area Forestry,223,104223,F4SE,DISH MOUNTAIN,AK-SWS-104223,DISH MOUNTAIN,AK6312215733120110527,DISHMOUNTAIN,,2011,147,,1.0,Lightning,0,,38510.0,G,63.116666,-157.35,7.0,STATE,AK,,,,Point,2011-05-27,
2819,201131589,ODF-89447,NONFED,ST-ORORS,ST/C&L,USOR954S,The Dalles Unit,ORODF-954,The Dalles Unit,028,89447,,DOLLAR LAKE,OR-MHF-000382,Dollar Lake,OR4542512164220110827,DOLLARLAKE,,2011,238,,1.0,Lightning,274,,6304.0,G,45.41556,-121.68472,14.0,MISSING/NOT SPECIFIED,OR,14,027,Hood River,Point,2011-08-26,2011-10-01
2820,201144825,2011OKOFS2-2011-20043-A,NONFED,ST-NASF,ST/C&L,USOKOKS,Oklahoma Division of Forestry,OKOFS,Oklahoma Forestry Services,,2-2011-20043-A,,20043,OK-ECU-11-20043,Main Street,OK3470109565120110129,MAINSTREET,,2011,29,2359,7.0,Arson,31,2359,9500.0,G,34.70038331,-95.65324999,8.0,PRIVATE,OK,Pittsburg,121,Pittsburg,Point,2011-01-29,2011-01-31
2821,201145815,2011NENFS13413,NONFED,ST-NASF,ST/C&L,USNENES,Nebraska Department of Forestry,NENFS,Nebraska Forest Service,,13413,,,,,,,,2011,47,1250,11.0,Powerline,47,1823,5500.0,G,41.70796967,-101.70121,14.0,MISSING/NOT SPECIFIED,NE,,,,Point,2011-02-16,2011-02-16
2822,201159536,2011GAGAS-FY2011-Clinch-045,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GAGAS,Georgia Forestry Commission,,FY2011-Clinch-045,,FY2011-CLINCH-045,GA-GAS-011012,Arabia Bay,GA3113108287620110324,ARABIABAY,,2011,77,1827,7.0,Arson,77,2025,12485.0,G,31.11520039,-82.88655122,8.0,PRIVATE,GA,Clinch              ,065,Clinch,Point,2011-03-18,2011-03-18
2823,201159579,2011GAGAS-FY2011-Bacon-081,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GAGAS,Georgia Forestry Commission,,FY2011-Bacon-081,,FY2011-BACON-081,GA-GAS-011010,Sessom Community Fire,GA3142808246820110324,SESSOMCOMMUNITYFIRE,,2011,83,1529,5.0,Debris Burning,84,1000,22246.0,G,31.47299498,-82.57689022,7.0,STATE,GA,Bacon               ,005,Bacon,Point,2011-03-24,2011-03-25
2824,201161930,2011GAGAS-FY2011-Ware-093,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GAGAS,Georgia Forestry Commission,,FY2011-Ware-093,,FY2011-WARE-093,GA-GAS-011032,SWEAT FARM AGAIN,GA3119808251620110615,SWEATFARMAGAIN,,2011,166,1335,5.0,Debris Burning,217,1630,19198.0,G,31.20029008,-82.5240704,8.0,PRIVATE,GA,Ware                ,299,Ware,Point,2011-06-15,2011-08-05
2825,201164640,2011FLFLS2011100488,NONFED,ST-NASF,ST/C&L,USFLFLS,Florida Forest Service,FLFLS,Florida Forest Service,,2011100488,,ESPANOLA  (18),FL-FLS-2011-10-0488,ESPANOLA FIRE,FL2954508136820110530,ESPANOLAFIRE,,2011,150,1731,1.0,Lightning,194,1439,5136.0,G,29.5446,-81.3683,8.0,PRIVATE,FL,Flagler,035,Flagler,Point,2011-05-30,2011-07-13
2826,201164927,2011FLFLS2011180327,NONFED,ST-NASF,ST/C&L,USFLFLS,Florida Forest Service,FLFLS,Florida Forest Service,,2011180327,,3A NORTH,,,FL2632608054720110818,3ANORTH,,2011,230,1550,1.0,Lightning,234,1112,7000.0,G,26.3257,-80.547,7.0,STATE,FL,Broward,011,Broward,Point,2011-08-18,2011-08-22
2827,201165278,2011FLFLS2011061076,NONFED,ST-NASF,ST/C&L,USFLFLS,Florida Forest Service,FLFLS,Florida Forest Service,,2011061076,,SANTA FE 11 (04),FL-FLS-2011-06-1076,SANTE FE,FL2981408212220110608,SANTEFE,,2011,159,1505,1.0,Lightning,195,1620,5679.0,G,29.8138,-82.1218,7.0,STATE,FL,Bradford,007,Bradford,Point,2011-06-08,2011-07-14
2828,201167989,2011NMHAD-12-40130073X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico - State Forestry,NMHAD,New Mexico - State Forestry,,12-40130073X,,BRITT,NM-N4S-013,Britt,NM3572010336220110709,BRITT,,2011,190,2030,1.0,Lightning,191,2300,11507.0,G,35.72013,-103.36203,8.0,PRIVATE,NM,Quay,037,Quay,Point,2011-07-09,2011-07-10
2829,201168120,2011NMFOR-11-41060932X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico - State Forestry,NMFOR,New Mexico - State Forestry,,11-41060932X,,WINDY,NM-N4S-106,Windy ,NM3469410372520110618,WINDY,,2011,169,1400,9.0,Miscellaneous,170,1900,32243.0,G,34.69383,-103.725,8.0,PRIVATE,NM,Quay,037,Quay,Point,2011-06-18,2011-06-19
2830,201168201,2011NMLAR-11-54090923X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico - State Forestry,NMLAR,New Mexico - State Forestry,,11-54090923X,,BURNING TENT,NM-N5S-409,BURNING TENT,NM3461110428620110618,BURNINGTENT,,2011,169,1245,5.0,Debris Burning,169,2317,10077.0,G,34.61089,-104.2861,8.0,PRIVATE,NM,De Baca,011,De Baca,Point,2011-06-18,2011-06-18
2831,201168279,2011NM-11-54250987X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico - State Forestry,NMNMS,New Mexico - State Forestry,,11-54250987X,,DONALDSON,NM-N5S-000425,DONALDSON,NM3330110523720110628,DONALDSON,,2011,179,0200,1.0,Lightning,196,1800,101562.0,G,33.300667,-105.237056,8.0,PRIVATE,NM,Lincoln,027,Lincoln,Point,2011-06-28,2011-07-15
2832,201168404,2011NMGNF-11-31450899X,NONFED,ST-NASF,FS,USNMGNF,Gila National Forest,NMGNF,Gila National Forest,,11-31450899X,,GODFREY,NM-N3S-000510,Godfrey,NM3165910870720110613,GODFREY,,2011,164,1524,5.0,Debris Burning,173,1800,15086.0,G,31.658611,-108.707222,8.0,PRIVATE,NM,Hidalgo,023,Hidalgo,Point,2011-06-13,2011-06-22
2833,201168413,2011NMRAT-11-20440888X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico - State Forestry,NMRAT,New Mexico - State Forestry,,11-20440888X,,TRACK,NM-N2S-000044,Track,NM3692010445620110612,TRACK,,2011,163,1148,2.0,Equipment Use,179,1800,19970.0,G,36.9308,-104.4572,8.0,PRIVATE,NM,Colfax,007,Colfax,Point,2011-06-12,2011-06-28
2834,201168418,2011NMLVG-11-52540577X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico - State Forestry,NMLVG,New Mexico - State Forestry,,11-52540577X,,MARTIN 2,NM-N5S-254,MARTIN 2,NM3292710357320110425,MARTIN2,,2011,115,0958,2.0,Equipment Use,116,1800,24781.0,G,32.9267,-103.5731,8.0,PRIVATE,NM,Lea,025,Lea,Point,2011-04-25,2011-04-26
2835,201168620,2011NMMEL-11-40540543X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico - State Forestry,NMMEL,New Mexico - State Forestry,,11-40540543X,,TIRE,NM-N4S-4054,Tire,NM3433310361920110417,TIRE,,2011,107,1100,5.0,Debris Burning,109,1700,24000.0,G,34.3315,-103.617667,8.0,PRIVATE,NM,Curry,009,Curry,Point,2011-04-17,2011-04-19
2836,201168937,2011NMRAR-11-20270491X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico - State Forestry,NMRAR,New Mexico - State Forestry,,11-20270491X,,RABBIT EAR,NM-N2S-027,Rabbit Ear,NM3651510314920110409,RABBITEAR,,2011,99,1700,2.0,Equipment Use,101,2200,24305.0,G,36.500153,-103.133489,8.0,PRIVATE,NM,Union,059,Union,Point,2011-04-09,2011-04-11
2837,201168938,2011NMMLN-11-52050484X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico - State Forestry,NMMLN,New Mexico - State Forestry,,11-52050484X,,KIZER 5,NM-N5S-205,Kizer 5,NM3351210349420110409,KIZER5,,2011,99,1432,2.0,Equipment Use,100,2304,23000.0,G,33.3043,-103.2937,8.0,PRIVATE,NM,Lea,025,Lea,Point,2011-04-09,2011-04-10
2838,201169236,2011NMTAT-11-51660399X,NONFED,ST-NASF,TRIBE,USNMTAT,Taos Pueblo,NMTAT,Taos Pueblo,,11-51660399X,,JACKIE,NM-N5S-166,JACKIE,NM3315310363820110324,JACKIE,,2011,83,1304,2.0,Equipment Use,83,2211,21510.0,G,33.1525,-103.637778,8.0,PRIVATE,NM,Lea,025,Lea,Point,2011-03-24,2011-03-24
2839,201169247,2011NMELI-11-51320283X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico - State Forestry,NMELI,New Mexico - State Forestry,,11-51320283X,,PRAIRIE,NM-N5S-132,PRAIRIE,NM3369010357020110227,PRAIRIE,,2011,58,0926,11.0,Powerline,58,1308,5000.0,G,33.773417,-103.605194,8.0,PRIVATE,NM,Roosevelt,041,Roosevelt,Point,2011-02-27,2011-02-27
2840,201169324,2011NMLCD-11-31030644X,NONFED,ST-NASF,BLM,USNMLCD,Las Cruces Field Office,NMLCD,Las Cruces Field Office,,11-31030644X,,CLOVERDALE 2,NM-N3S-000927,Cloverdale2,NM3135610886320110507,CLOVERDALE2,,2011,127,1300,4.0,Campfire,133,1800,23600.0,G,31.356389,-108.8625,8.0,PRIVATE,NM,Hidalgo,023,Hidalgo,Point,2011-05-07,2011-05-13
2841,201176951,2011NMSNA-11-40600638X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico - State Forestry,NMSNA,New Mexico - State Forestry,,11-40600638X,,MILAGRO,NM-N4S-4060,Milagro,NM3499910519320110507,MILAGRO,,2011,127,1434,2.0,Equipment Use,128,1530,6159.0,G,35.02792,-105.20008,8.0,PRIVATE,NM,Guadalupe,019,Guadalupe,Point,2011-05-07,2011-05-08
2842,201177459,2011NMN3S-11-30590425X,NONFED,ST-NASF,ST/C&L,USNMN3S,Socorro District,NMN3S,Socorro District,,11-30590425X,,TRUCK STOP,NM-N3S-000231,TRUCK STOP,NM3133610881020110330,TRUCKSTOP,,2011,89,1200,5.0,Debris Burning,95,1340,5481.0,G,31.335556,-108.81,8.0,PRIVATE,NM,Hidalgo,023,Hidalgo,Point,2011-03-30,2011-04-05
2843,201178356,2011NMSNE-11-61540975X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico - State Forestry,NMSNE,New Mexico - State Forestry,,11-61540975X,F5PS,LAS CONCHAS,NM-N6S-000451-N,Las Conchas,NM3581210654120110626,LASCONCHAS,,2011,177,1300,11.0,Powerline,214,1800,156593.0,G,35.811667,-106.536667,8.0,PRIVATE,NM,Sandoval,043,Sandoval,Point,2011-06-26,2011-08-02
2844,201180482,2011MNDNR2011121066,NONFED,ST-NASF,ST/C&L,USMNMNS,Minnesota Department of Natural Resources,MNDNR,Minnesota Department of Natural Resources,,2011121066,,JUNEBERRY 3,MN-MNS-1210660,Juneberry 3,MN4883009632220111005,JUNEBERRY3,JUNEBERRY 3 COMPLEX,2011,278,1330,5.0,Debris Burning,0,,28810.0,G,48.8216,-96.33001,14.0,MISSING/NOT SPECIFIED,MN,Roseau,135,Roseau,Point,2011-10-05,
2845,201192879,2011CACDFSLU000046,NONFED,ST-NASF,ST/C&L,USCASLU,San Luis Obispo Unit,CASLU,San Luis Obispo Unit,,SLU000046,,,,,,,,2011,266,0127,13.0,Missing/Undefined,0,,5050.0,G,35.261368,-120.643765,14.0,MISSING/NOT SPECIFIED,CA,SAN LUIS OBISPO,079,San Luis Obispo,Point,2011-09-23,
2846,201210027,2011SD-SDS13471,NONFED,ST-NASF,ST/C&L,USSDSDS,South Dakota Wildland Fire Suppression,SDSDS,South Dakota Wildland Fire Suppression (GPC Area),,13471,,MOUND CITY,SD-SDS-110836,MOUND CITY,SD4572510006820111005,MOUNDCITY,,2011,278,,9.0,Miscellaneous,0,,11000.0,G,45.7253,-100.0685,8.0,PRIVATE,SD,CAMPBELL,021,Campbell,Point,2011-10-05,
2847,201210732,ICS209_2011_ID-INE-011013,NONFED,IA-ICS209,DOE,USIDINE,Idaho National Laboratory,IDINE,Idaho National Laboratory,,,,T17,ID-INE-011013,T17,ID4365211280320110825,T17,,2011,237,1224,13.0,Missing/Undefined,0,,50176.0,G,43.651667,-112.802778,6.0,OTHER FEDERAL,ID,,,,Point,2011-08-25,
2848,201216005,ICS209_2011_CO-LCX-000268,INTERAGCY,IA-ICS209,ST/C&L,USCOPUX,Pueblo County,COPBX,PBC COUNTIES,,,,KARVAL,CO-LCX-000268,Karval,CO3874510365520110324,KARVAL,,2011,83,0000,13.0,Missing/Undefined,83,2130,12000.0,G,38.745278,-103.655,11.0,COUNTY,CO,Lincoln,073,Lincoln,Point,2011-03-24,2011-03-24
2849,201216006,ICS209_2011_CO-LSX-000681,INTERAGCY,IA-ICS209,ST/C&L,USCOLSX,Las Animas County,COLSX,LAS ANIMAS COUNTY,,,,PURGATOIRE FIRE,CO-LSX-000681,Purgatoire Fire,CO3721210402120110530,PURGATOIREFIRE,,2011,150,0000,13.0,Missing/Undefined,0,,6140.0,G,37.211667,-104.020833,11.0,COUNTY,CO,Las Animas,071,Las Animas,Point,2011-05-30,
2850,201216007,ICS209_2011_CO-LSX-000749,INTERAGCY,IA-ICS209,ST/C&L,USCOLSX,Las Animas County,COLSX,LAS ANIMAS COUNTY,,,,SHELL COMPLEX,CO-LSX-000749,Shell Complex,CO3747210346920110607,SHELLCOMPLEX,SHELL COMPLEX,2011,158,1100,1.0,Lightning,236,1700,13312.0,G,37.472222,-103.468611,11.0,COUNTY,CO,Las Animas,071,Las Animas,Point,2011-06-07,2011-08-24
2851,201216008,ICS209_2011_KS-KSX-243,INTERAGCY,IA-ICS209,ST/C&L,USKSKSX,Kansas Counties,KSKSX,KANSAS COUNTIES,,,,STANTON COUNTY,KS-KSX-243,Stanton County,,,,2011,81,0000,13.0,Missing/Undefined,87,1630,40000.0,G,37.654,-102.036,11.0,COUNTY,KS,"Stanton County, KS",187,Stanton,Point,2011-03-22,2011-03-28
2852,201216038,ICS209_2011_NC-NCS-11-009-049,INTERAGCY,IA-ICS209,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS,North Carolina State Division of Forest Resouces,,,,SIMMONS ROAD,NC-NCS-11-009-049,Simmons Road,,,,2011,171,1323,1.0,Lightning,229,1700,5438.0,G,34.843611,-78.719722,7.0,STATE,NC,Bladen,017,Bladen,Point,2011-06-20,2011-08-17
2853,201216040,ICS209_2011_NC-NCS-11-071-048,INTERAGCY,IA-ICS209,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS,North Carolina State Division of Forest Resouces,,,,JUNIPER ROAD,NC-NCS-11-071-048,Juniper Road,NC3454407767320110619,JUNIPER ROAD,,2011,170,1533,1.0,Lightning,243,1200,31140.0,G,34.544444,-77.673056,7.0,STATE,NC,Pender,141,Pender,Point,2011-06-19,2011-08-31
2854,201216044,ICS209_2011_WY-NIX-011274,INTERAGCY,IA-ICS209,ST/C&L,USWYNIX,Niobrara County,WYNIX,Niobrara County,,,,THOMPSON,WY-NIX-011274,THOMPSON,WY4322410487820110825,THOMPSON,,2011,237,2318,1.0,Lightning,0,,12000.0,G,43.223611,-104.8775,11.0,COUNTY,WY,NIOBRARA,027,Niobrara,Point,2011-08-25,
2855,201216045,ICS209_2011_WY-NIX-011276,INTERAGCY,IA-ICS209,ST/C&L,USWYNIX,Niobrara County,WYNIX,Niobrara County,,,,CHEYENNE RIVER,WY-NIX-011276,CHEYENNE RIVER,WY4338310434020110825,CHEYENNERIVER,,2011,237,2200,1.0,Lightning,0,,5000.0,G,43.382778,-104.34,11.0,COUNTY,WY,NIOBRARA,027,Niobrara,Point,2011-08-25,
2856,201216046,ICS209_2011_CO-FCQ-756,INTERAGCY,IA-ICS209,DOD,USCOFCQ,Fort Carson Army Base,COFCQ,FORT CARSON,,,,BEAR SPRINGS,CO-FCQ-756,BEAR SPRINGS  CALLIE MARIE,CO3756710383820110605,BEARSPRINGS,BEAR SPRINGS-CALLIE MARIE COMPLEX,2011,156,1300,1.0,Lightning,172,1600,35583.0,G,37.566667,-103.8375,6.0,OTHER FEDERAL,CO,LAS ANIMAS,071,Las Animas,Point,2011-06-05,2011-06-21
2869,201336238,TFS-TX2010-76123,NONFED,ST-TXTXS,ST/C&L,USTXWZS,Texas Forest Service  - West Zone,TXWZS,Texas Forest Service - West Branch,13,76123,,ROBBERS ROOST,TX-TXS-010006,Robbers Roost,TX3078310414020100528,ROBBERS ROOST,,2010,148,1200,1.0,Lightning,149,2000,9362.0,G,30.76760728,-104.14286428,13.0,STATE OR PRIVATE,TX,Jeff Davis,243,Jeff Davis,Point,2010-05-28,2010-05-29
2870,201336254,TFS-TX2010-76084,NONFED,ST-TXTXS,ST/C&L,USTXWZS,Texas Forest Service  - West Zone,TXWZS,Texas Forest Service - West Branch,16,76084,,BRITE RANCH,TX-TXS-010008,Bright Ranch,TX3021210445320100531,BRITE RANCH,,2010,151,1600,1.0,Lightning,157,1900,11590.0,G,30.14067458,-104.43489893,13.0,STATE OR PRIVATE,TX,Presidio,377,Presidio,Point,2010-05-31,2010-06-06
2871,201336305,TFS-TX2010-76158,NONFED,ST-TXTXS,ST/C&L,USTXWZS,Texas Forest Service  - West Zone,TXWZS,Texas Forest Service - West Branch,41,76158,,FATHERS DAY,TX-TXS-010014,Fathers Day Fire,,,,2010,171,0900,1.0,Lightning,174,2000,6743.0,G,30.9,-104.45194444,13.0,STATE OR PRIVATE,TX,Jeff Davis,243,Jeff Davis,Point,2010-06-20,2010-06-23
2872,201337118,TFS-TX2011-77141,NONFED,ST-TXTXS,ST/C&L,USTXTXS,Texas A & M Forest Service,TXNWB,Texas Forest Service - Northwest Branch,10,77141,,WHITEFACE FIRE,TX-TXS-11011,Whiteface,TX3362210277220110217,WHITEFACE,,2011,47,1230,9.0,Miscellaneous,47,1800,5000.0,G,33.60972222,-102.82972222,13.0,STATE OR PRIVATE,TX,Cochran,079,Cochran,Point,2011-02-16,2011-02-16
2873,201337119,TFS-TX2011-77541,NONFED,ST-TXTXS,ST/C&L,USTXTXS,Texas A & M Forest Service,TXNWB,Texas Forest Service - Northwest Branch,11,77541,,LIPSCOMB  CO. COMPLEX FIRE,TX-TXS-11012,Lipscomb County Complex,TX3632710027520110217,LIPSCOMBCOUNTYCOMPLEX,LIPSCOMB  CO. COMPLEX,2011,47,1300,11.0,Powerline,48,1800,15908.0,G,36.08611111,-100.28305556,13.0,STATE OR PRIVATE,TX,Lipscomb,295,Lipscomb,Point,2011-02-16,2011-02-17
2874,201337124,TFS-TX2011-78311,NONFED,ST-TXTXS,ST/C&L,USTXTXS,Texas A & M Forest Service,TXNWB,Texas Forest Service - Northwest Branch,12,78311,,MOORE COUNTY FIRE,TX-TXS-11014,Moore County,TX3575310196320110217,MOORECOUNTY,,2011,48,1400,9.0,Miscellaneous,49,0100,7943.0,G,35.726726,-101.960678,13.0,STATE OR PRIVATE,TX,Moore,341,Moore,Point,2011-02-17,2011-02-18
2875,201337193,TFS-TX2011-77602,NONFED,ST-TXTXS,ST/C&L,USTXTXS,Texas A & M Forest Service,TXNWB,Texas Forest Service - Northwest Branch,27,77602,,WILLOW CREEK SOUTH FIRE,TX-TXS-11025,Willow Creek South Complex,TX3538310160620110227,WILLOWCREEKSOUTHCOMPLEX,WILLOW CREEK SOUTH COMPLEX,2011,58,1200,2.0,Equipment Use,60,1800,24310.0,G,35.27527778,-101.80166667,13.0,STATE OR PRIVATE,TX,Potter,375,Potter,Point,2011-02-27,2011-03-01
2876,201337196,TFS-TX2011-77304,NONFED,ST-TXTXS,ST/C&L,USTXTXS,Texas A & M Forest Service,TXNWB,Texas Forest Service - Northwest Branch,31,77304,,MATADOR WEST COMPLEX FIRE,TX-TXS-11027,Matador West,TX3400510082720110227,MATADORWEST,MATADOR WEST COMPLEX,2011,58,1300,9.0,Miscellaneous,61,2000,41000.0,G,33.97085185,-101.01125634,13.0,STATE OR PRIVATE,TX,Motley,345,Motley,Point,2011-02-27,2011-03-02
2877,201337199,TFS-TX2011-77241,NONFED,ST-TXTXS,ST/C&L,USTXWZS,Texas Forest Service  - West Zone,TXWZS,Texas Forest Service - West Branch,11,77241,,WILLIAMS FIRE,TX-TXS-11029,Williams,TX3105410125020110227,WILLIAMS,,2011,58,1300,9.0,Miscellaneous,59,2000,22958.0,G,30.91489227,-101.14827884,13.0,STATE OR PRIVATE,TX,Crockett,105,Crockett,Point,2011-02-27,2011-02-28
2878,201337202,TFS-TX2011-80568,NONFED,ST-TXTXS,ST/C&L,USTXWZS,Texas Forest Service  - West Zone,TXWZS,Texas Forest Service - West Branch,13,80568,,TOM FIRE,TX-TXS-11036,Tom,TX3238510242020110227,TOM,,2011,58,1400,9.0,Miscellaneous,59,2000,65000.0,G,32.4241667,-102.2596667,13.0,STATE OR PRIVATE,TX,Andrews,003,Andrews,Point,2011-02-27,2011-02-28
2879,201337204,TFS-TX2011-77351,NONFED,ST-TXTXS,ST/C&L,USTXTXS,Texas A & M Forest Service,TXNWB,Texas Forest Service - Northwest Branch,32,77351,,MITCHELL COMPLEX-COLORADO CITY FIRE,TX-TXS-11033,Mitchell County Complex,TX3209710116720110227,MITCHELLCOUNTYCOMPLEX,MITCHELL COMPLEX,2011,58,1500,9.0,Miscellaneous,59,1830,13740.0,G,32.38868333,-100.86791667,13.0,STATE OR PRIVATE,TX,Mitchell,335,Mitchell,Point,2011-02-27,2011-02-28
2880,201337205,TFS-TX2011-77350,NONFED,ST-TXTXS,ST/C&L,USTXTXS,Texas A & M Forest Service,TXNWB,Texas Forest Service - Northwest Branch,30,77350,,SHEPERDS COMPLEX FIRE,TX-TFS-11026,Sheperds Complex,TX3213810016420110227,SHEPERDSCOMPLEX,SHEPERDS COMPLEX,2011,58,1500,9.0,Miscellaneous,58,1700,7500.0,G,32.6203,-101.09546667,13.0,STATE OR PRIVATE,TX,Scurry,415,Scurry,Point,2011-02-27,2011-02-27
2881,201337241,TFS-TX2011-77274,NONFED,ST-TXTXS,ST/C&L,USTXWZS,Texas Forest Service  - West Zone,TXWZS,Texas Forest Service - West Branch,18,77274,,MINE FIRE,TX-TXS-11040,Mind,TX3022610377920110301,MIND,,2011,60,1600,5.0,Debris Burning,64,1900,8255.0,G,30.135,-103.60166667,13.0,STATE OR PRIVATE,TX,Brewster,043,Brewster,Point,2011-03-01,2011-03-05
2882,201337298,TFS-TX2011-77432,NONFED,ST-TXTXS,ST/C&L,USTXTXS,Texas A & M Forest Service,TXNWB,Texas Forest Service - Northwest Branch,48,77432,,ENMIN FIRE,TX-TXS-011046,Enmin Fire,TX3310009824220110311,ENMINFIRE,,2011,70,1130,11.0,Powerline,74,1000,7555.0,G,33.10015833,-98.24289167,13.0,STATE OR PRIVATE,TX,Jack,237,Jack,Point,2011-03-11,2011-03-15
2883,201337584,TFS-TX2011-80572,NONFED,ST-TXTXS,ST/C&L,USTXWZS,Texas Forest Service  - West Zone,TXWZS,Texas Forest Service - West Branch,42,80572,,SAND RANCH FIRE,TX-TXS-011074,Sand Ranch,TX3218510275020110406,SANDRANCH,,2011,96,1300,1.0,Lightning,97,2000,5500.0,G,32.1851667,-102.75,13.0,STATE OR PRIVATE,TX,Andrews,003,Andrews,Point,2011-04-06,2011-04-07
2884,201337585,TFS-TX2011-78019,NONFED,ST-TXTXS,ST/C&L,USTXTXS,Texas A & M Forest Service,TXNWB,Texas Forest Service - Northwest Branch,83,78019,,SWENSON FIRE,TX-TXS-011071,Swenson,TX3328510032520110406,SWENSON,,2011,96,1500,2.0,Equipment Use,111,2000,122500.0,G,33.11793333,-100.325,13.0,STATE OR PRIVATE,TX,Stonewall,433,Stonewall,Point,2011-04-06,2011-04-21
