OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,Shape
1792005,300203293,FS-6339110,FED,FS-FIRESTAT,FS,USORWWF,Wallowa-Whitman National Forest,0616,Wallowa-Whitman National Forest,065,872,J1D6,EAGLE,2917997,Eagle,OR4500511742020150811,EAGLE,EAGLE COMPLEX,2015,2457245.5,223,1213,1.0,Lightning,,,,12716.0,G,45.00472222,-117.41972222,5.0,USFS,OR,001,001,Baker,b'\x00\x01\xad\x10\x00\x00|\x13\x96\xba\xdcZ]\xc0\x80;\xda\xbc\x9a\x80F@|\x13\x96\xba\xdcZ]\xc0\x80;\xda\xbc\x9a\x80F@|\x01\x00\x00\x00|\x13\x96\xba\xdcZ]\xc0\x80;\xda\xbc\x9a\x80F@\xfe'
1792382,300203673,FS-6336114,FED,FS-FIRESTAT,FS,USIDIPF,Idaho Panhandle National Forest,0104,Idaho Panhandle National Forest,088,7014,J03S,PARKER RIDGE,2776766,Parker Ridge,ID4890711653420150729,PARKER RIDGE,,2015,2457232.5,210,1713,1.0,Lightning,2457343.5,321.0,1230,6675.0,G,48.90694444,-116.53388889,5.0,USFS,ID,021,021,Boundary,"b'\x00\x01\xad\x10\x00\x00\xd8\x8fN<+""]\xc0p\x8bb\xc1\x16tH@\xd8\x8fN<+""]\xc0p\x8bb\xc1\x16tH@|\x01\x00\x00\x00\xd8\x8fN<+""]\xc0p\x8bb\xc1\x16tH@\xfe'"
1792489,300203781,FS-6355466,FED,FS-FIRESTAT,FS,USMTKNF,Kootenai National Forest,0114,Kootenai National Forest,104,12,J10X,NAPOLEON 1,2885520,Napoleon 1,MT4810711584820150814,NAPOLEON 1,CLARK FORK COMPLEX,2015,2457247.5,225,2344,1.0,Lightning,2457311.5,289.0,1500,8967.0,G,48.10694444,-115.84972222,5.0,USFS,MT,089,089,Sanders,b'\x00\x01\xad\x10\x00\x00heN\xd9a\xf6\\\xc0\x08%\xfcZ\xb0\rH@heN\xd9a\xf6\\\xc0\x08%\xfcZ\xb0\rH@|\x01\x00\x00\x00heN\xd9a\xf6\\\xc0\x08%\xfcZ\xb0\rH@\xfe'
1792491,300203783,FS-6340539,FED,FS-FIRESTAT,FS,USMTLCF,Lewis & Clark National Forest,0115,Lewis & Clark National Forest,005,D1-5,EKT3,SPOTTED EAGLE,2937522,FAMILY PEAK COMPLEX,MT4817211305620150813,FAMILY PEAK COMPLEX,FAMILY PEAK COMPLEX,2015,2457246.5,224,1600,1.0,Lightning,,,,53640.0,G,48.17166667,-113.05638889,5.0,USFS,MT,073,073,Pondera,"b'\x00\x01\xad\x10\x00\x00\x18\x9a%\xe0\x9bC\\\xc0P\xbbf,\xf9\x15H@\x18\x9a%\xe0\x9bC\\\xc0P\xbbf,\xf9\x15H@|\x01\x00\x00\x00\x18\x9a%\xe0\x9bC\\\xc0P\xbbf,\xf9\x15H@\xfe'"
1792565,300203858,FS-6366010,FED,FS-FIRESTAT,FS,USMTLNF,Lolo National Forest,0116,Lolo National Forest,118,26,J2RL,WEST FORK FISH CREEK,2856114,West Fork Fish Creek,MT4687311484920150814,WEST FORK FISH CREEK,,2015,2457248.5,226,1411,1.0,Lightning,,,,13351.0,G,46.87277778,-114.84944444,5.0,USFS,MT,061,061,Mineral,b'\x00\x01\xad\x10\x00\x00hd6L]\xb6\\\xc0H\xe3\xaa.\xb7oG@hd6L]\xb6\\\xc0H\xe3\xaa.\xb7oG@|\x01\x00\x00\x00hd6L]\xb6\\\xc0H\xe3\xaa.\xb7oG@\xfe'
1792684,300203981,FS-6359194,FED,FS-FIRESTAT,FS,USAZCOF,Coconino National Forest,0304,Coconino National Forest,033,14,JSM2,CAMILLO,2803850,CAMILLO,AZ3491611139320150614,CAMILLO,,2015,2457187.5,165,0700,1.0,Lightning,,,,23885.0,G,34.91555556,-111.39305556,5.0,USFS,AZ,005,005,Coconino,"b""\x00\x01\xad\x10\x00\x00\x80\xed\x81\xd2'\xd9[\xc0\x80\xef\xb1\xec0uA@\x80\xed\x81\xd2'\xd9[\xc0\x80\xef\xb1\xec0uA@|\x01\x00\x00\x00\x80\xed\x81\xd2'\xd9[\xc0\x80\xef\xb1\xec0uA@\xfe"""
1792817,300204117,FS-6355461,FED,FS-FIRESTAT,FS,USIDPAF,Payette National Forest,0412,Payette National Forest,067,,J1VL,CAMPBELL'S,2924893,Campbells,ID4548411532320150813,CAMPBELLS,,2015,2457247.5,225,1800,1.0,Lightning,,,,8333.0,G,45.48444444,-115.32277778,5.0,USFS,ID,049,049,Idaho,"b'\x00\x01\xad\x10\x00\x00l>""d\xa8\xd4\\\xc0\xc0C\x81F\x02\xbeF@l>""d\xa8\xd4\\\xc0\xc0C\x81F\x02\xbeF@|\x01\x00\x00\x00l>""d\xa8\xd4\\\xc0\xc0C\x81F\x02\xbeF@\xfe'"
1792828,300204129,FS-6356521,FED,FS-FIRESTAT,FS,USIDPAF,Payette National Forest,0412,Payette National Forest,062,,J1KS,TEPEE SPRINGS,2864375,Tepee Springs,ID4520811624820150812,TEPEE SPRINGS,,2015,2457246.5,224,0100,1.0,Lightning,2457287.5,265.0,1000,95709.0,G,45.20861111,-116.24805556,5.0,USFS,ID,049,049,Idaho,b'\x00\x01\xad\x10\x00\x00\x9crm$\xe0\x0f]\xc0(\x84\xd3\xc4\xb3\x9aF@\x9crm$\xe0\x0f]\xc0(\x84\xd3\xc4\xb3\x9aF@|\x01\x00\x00\x00\x9crm$\xe0\x0f]\xc0(\x84\xd3\xc4\xb3\x9aF@\xfe'
1793131,300204435,FS-6350315,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,0510,Six Rivers National Forest,090,024,J0JC,GOBBLER,2928537,GOBBLER,CA4035712344220150731,GOBBLER,MAD RIVER COMPLEX,2015,2457233.5,211,2154,1.0,Lightning,2457266.5,244.0,1200,8299.0,G,40.3575,-123.44138889,5.0,USFS,CA,105,105,Trinity,b'\x00\x01\xad\x10\x00\x00\x88\xd7/\xb7?\xdc^\xc0\x00)\\\x8f\xc2-D@\x88\xd7/\xb7?\xdc^\xc0\x00)\\\x8f\xc2-D@|\x01\x00\x00\x00\x88\xd7/\xb7?\xdc^\xc0\x00)\\\x8f\xc2-D@\xfe'
1793200,300204508,FS-6337554,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,149,025,J0HR,HAPPY,2797787,HAPPY,CA4091312343720150731,RIVER COMPLEX,RIVER COMPLEX,2015,2457233.5,211,1930,1.0,Lightning,2457242.5,220.0,1900,68040.97,G,40.89861111,-123.46138889,5.0,USFS,CA,105,105,Trinity,b'\x00\x01\xad\x10\x00\x00hRDe\x87\xdd^\xc0\xe0\xa2X\xb0\x05sD@hRDe\x87\xdd^\xc0\xe0\xa2X\xb0\x05sD@|\x01\x00\x00\x00hRDe\x87\xdd^\xc0\xe0\xa2X\xb0\x05sD@\xfe'
1793222,300204530,FS-6354218,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,197,33,J0MZ,JOHNSON,2928542,JOHNSON,CA4064212358620150731,ROUTE COMPLEX,ROUTE COMPLEX,2015,2457233.5,211,1925,1.0,Lightning,2457325.5,303.0,1000,34006.0,G,40.55444444,-123.50111111,5.0,USFS,CA,105,105,Trinity,"b'\x00\x01\xad\x10\x00\x00,GU4\x12\xe0^\xc0\xe8\x9f\x10\t\xf8FD@,GU4\x12\xe0^\xc0\xe8\x9f\x10\t\xf8FD@|\x01\x00\x00\x00,GU4\x12\xe0^\xc0\xe8\x9f\x10\t\xf8FD@\xfe'"
1793223,300204531,FS-6343637,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,142,21,J0HS,PEAK,2795636,PEAK,CA4049212319820150803,PEAK,FORK COMPLEX,2015,2457233.5,211,1810,1.0,Lightning,2457325.5,303.0,1000,6269.0,G,40.49222222,-123.19833333,5.0,USFS,CA,105,105,Trinity,b'\x00\x01\xad\x10\x00\x00\xa0\x83G~\xb1\xcc^\xc0\xe0\xa1@#\x01?D@\xa0\x83G~\xb1\xcc^\xc0\xe0\xa1@#\x01?D@|\x01\x00\x00\x00\xa0\x83G~\xb1\xcc^\xc0\xe0\xa1@#\x01?D@\xfe'
1793224,300204532,FS-6350144,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,177,27,J0HS,RAIL,2758978,RAIL,CA4046512305420150731,SHIELL,FORK COMPLEX,2015,2457233.5,211,1900,1.0,Lightning,2457325.5,303.0,1000,8669.0,G,40.495,-123.16055556,5.0,USFS,CA,105,105,Trinity,b'\x00\x01\xad\x10\x00\x00\x04\xd9\xd3\x8aF\xca^\xc0\x98\xc2\xf5(\\?D@\x04\xd9\xd3\x8aF\xca^\xc0\x98\xc2\xf5(\\?D@|\x01\x00\x00\x00\x04\xd9\xd3\x8aF\xca^\xc0\x98\xc2\xf5(\\?D@\xfe'
1793227,300204535,FS-6347775,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,161,26,J0HS,SHIELL,2795650,SHIELL,CA4046512305420150731,SHIELL,FORK COMPLEX,2015,2457233.5,211,1900,1.0,Lightning,2457325.5,303.0,1000,15378.0,G,40.46527778,-123.05388889,5.0,USFS,CA,105,105,Trinity,b'\x00\x01\xad\x10\x00\x00\xb8\nc\xear\xc3^\xc0\xf0S\xe88\x8e;D@\xb8\nc\xear\xc3^\xc0\xf0S\xe88\x8e;D@|\x01\x00\x00\x00\xb8\nc\xear\xc3^\xc0\xf0S\xe88\x8e;D@\xfe'
1793233,300204541,FS-6363522,FED,FS-FIRESTAT,FS,USCASNF,Sierra National Forest,0515,Sierra National Forest,089,019,J0R9,ROUGH,2770813,ROUGH,CA3687411890520150801,ROUGH,,2015,2457234.5,212,2100,1.0,Lightning,2457332.5,310.0,1000,151623.0,G,36.87361111,-118.90472222,5.0,USFS,CA,019,019,Fresno,b'\x00\x01\xad\x10\x00\x00P\xb7\x06\xf8\xe6\xb9]\xc0\xb0o%}\xd2oB@P\xb7\x06\xf8\xe6\xb9]\xc0\xb0o%}\xd2oB@|\x01\x00\x00\x00P\xb7\x06\xf8\xe6\xb9]\xc0\xb0o%}\xd2oB@\xfe'
1793353,300204664,FS-6353875,FED,FS-FIRESTAT,FS,USOROCF,Ochoco National Forest,0607,Ochoco National Forest,023,2-011,JU9E,0297  CORNER CREEK,2804734,CORNER CREEK 0297 PR,OR4431411958420150629,CORNER CREEK 0297 PR,,2015,2457202.5,180,1717,1.0,Lightning,2457304.5,282.0,1320,29660.0,G,44.00305556,-119.00583333,5.0,USFS,OR,023,023,Grant,"b'\x00\x01\xad\x10\x00\x00\xe8d\xc2\x92_\xc0]\xc0\xb8""\xe5\x1fd\x00F@\xe8d\xc2\x92_\xc0]\xc0\xb8""\xe5\x1fd\x00F@|\x01\x00\x00\x00\xe8d\xc2\x92_\xc0]\xc0\xb8""\xe5\x1fd\x00F@\xfe'"
1793380,300204691,FS-6365549,FED,FS-FIRESTAT,FS,USWAOWF,Okanogan/Wenatchee National Forest,0617,Okanogan/Wenatchee National Forest,094,17,J1SQ,MCFARLAND CREEK,2885237,McFarland Creek,WA4779711998820150814,CHELAN COMPLEX,CHELAN COMPLEX,2015,2457248.5,226,1500,1.0,Lightning,,,,15183.0,G,48.05138889,-120.11333333,5.0,USFS,WA,047,047,Okanogan,b'\x00\x01\xad\x10\x00\x00dyp\xda@\x07^\xc0\xc8\xf6@\xe9\x93\x06H@dyp\xda@\x07^\xc0\xc8\xf6@\xe9\x93\x06H@|\x01\x00\x00\x00dyp\xda@\x07^\xc0\xc8\xf6@\xe9\x93\x06H@\xfe'
1793381,300204692,FS-6365528,FED,FS-FIRESTAT,FS,USWAOWF,Okanogan/Wenatchee National Forest,0617,Okanogan/Wenatchee National Forest,091,15,J1SQ,BLACK CANYON,2900423,Black Canyon,WA4805112011320150814,BLACK CANYON,CHELAN COMPLEX,2015,2457248.5,226,1400,1.0,Lightning,,,,7603.0,G,48.05138889,-120.11333333,5.0,USFS,WA,047,047,Okanogan,b'\x00\x01\xad\x10\x00\x00dyp\xda@\x07^\xc0\xc8\xf6@\xe9\x93\x06H@dyp\xda@\x07^\xc0\xc8\xf6@\xe9\x93\x06H@|\x01\x00\x00\x00dyp\xda@\x07^\xc0\xc8\xf6@\xe9\x93\x06H@\xfe'
1793952,300205294,FS-6352411,FED,FS-FIRESTAT,FS,USIDIPF,Idaho Panhandle National Forest,0104,Idaho Panhandle National Forest,123,1026,J1W4,NORTH GRIZZLY,2928778,North Grizzly,ID4773311613120150812,NORTH GRIZZLY,GRIZZLY COMPLEX,2015,2457246.5,224,1435,1.0,Lightning,2457332.5,310.0,1900,5298.0,G,47.73361111,-116.13083333,5.0,USFS,ID,079,079,Shoshone,b'\x00\x01\xad\x10\x00\x00\xe8d\xc2\x92_\x08]\xc0X\xb7\x06\xf8\xe6\xddG@\xe8d\xc2\x92_\x08]\xc0X\xb7\x06\xf8\xe6\xddG@|\x01\x00\x00\x00\xe8d\xc2\x92_\x08]\xc0X\xb7\x06\xf8\xe6\xddG@\xfe'
1794161,300205507,FS-6340542,FED,FS-FIRESTAT,FS,USMTLCF,Lewis & Clark National Forest,0115,Lewis & Clark National Forest,008,D1-8,J1XR,MOOSE RIDGE,2903654,Moose Ridge,MT4773811295620150814,MOOSE RIDGE,MOOSE RIDGE COMPLEX,2015,2457248.5,226,1800,1.0,Lightning,,,,9863.0,G,47.73833333,-112.95638889,5.0,USFS,MT,049,049,Lewis and Clark,b'\x00\x01\xad\x10\x00\x00\xb03\xbfy5=\\\xc0\xd0\xf2\xe0\xb4\x81\xdeG@\xb03\xbfy5=\\\xc0\xd0\xf2\xe0\xb4\x81\xdeG@|\x01\x00\x00\x00\xb03\xbfy5=\\\xc0\xd0\xf2\xe0\xb4\x81\xdeG@\xfe'
1794239,300205585,FS-6361299,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nez Perce - Clearwater National Forests,103,,J13R,BALDY,2859907,Baldy,ID4592611571420150810,BALDY,ELK CITY COMPLEX,2015,2457244.5,222,1658,1.0,Lightning,,,,6879.0,G,45.92611111,-115.71444444,5.0,USFS,ID,049,049,Idaho,"b'\x00\x01\xad\x10\x00\x00\xf8&,u\xb9\xed\\\xc0\xd0\xf4\x10\xcf\x8a\xf6F@\xf8&,u\xb9\xed\\\xc0\xd0\xf4\x10\xcf\x8a\xf6F@|\x01\x00\x00\x00\xf8&,u\xb9\xed\\\xc0\xd0\xf4\x10\xcf\x8a\xf6F@\xfe'"
1794296,300205643,FS-6361319,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nez Perce - Clearwater National Forests,176,,EKT5,SNOWY SUMMIT,2933209,Snowy Summit,ID4642011560920150811,SNOWY SUMMIT,CLEARWATER/MUNICIPAL/MOTORWAY NORTH COMPLEX,2015,2457245.5,223,1700,1.0,Lightning,,,,6523.0,G,46.42,-115.60944444,5.0,USFS,ID,049,049,Idaho,b'\x00\x01\xad\x10\x00\x00\xd8\xa1@#\x01\xe7\\\xc0\x00)\\\x8f\xc25G@\xd8\xa1@#\x01\xe7\\\xc0\x00)\\\x8f\xc25G@|\x01\x00\x00\x00\xd8\xa1@#\x01\xe7\\\xc0\x00)\\\x8f\xc25G@\xfe'
1794300,300205647,FS-6361345,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nez Perce - Clearwater National Forests,132,,J1PF,WOODRAT,2919055,Woodrat,ID4618211575420150811,WOODRAT,MOTORWAY COMPLEX,2015,2457244.5,222,1942,1.0,Lightning,,,,6459.0,G,46.18222222,-115.75416667,5.0,USFS,ID,049,049,Idaho,b'\x00\x01\xad\x10\x00\x00\x84\xd8GDD\xf0\\\xc0\x98\xc0\xc5\x0eS\x17G@\x84\xd8GDD\xf0\\\xc0\x98\xc0\xc5\x0eS\x17G@|\x01\x00\x00\x00\x84\xd8GDD\xf0\\\xc0\x98\xc0\xc5\x0eS\x17G@\xfe'
1794354,300205702,FS-6346888,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nez Perce - Clearwater National Forests,231,SO 231,EKT5,SLIDE,2881681,Slide,ID4610011544620150814,SLIDE,MOTORWAY COMPLEX,2015,2457247.5,225,1900,1.0,Lightning,,,,10296.0,G,46.09972222,-115.44583333,5.0,USFS,ID,049,049,Idaho,b'\x00\x01\xad\x10\x00\x00D\xf4\x84\x88\x88\xdc\\\xc0\xd8\xca\x9c\xb2\xc3\x0cG@D\xf4\x84\x88\x88\xdc\\\xc0\xd8\xca\x9c\xb2\xc3\x0cG@|\x01\x00\x00\x00D\xf4\x84\x88\x88\xdc\\\xc0\xd8\xca\x9c\xb2\xc3\x0cG@\xfe'
1794372,300205720,FS-6363931,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nez Perce - Clearwater National Forests,216,,J147,NOBLE,2925351,Noble,ID4558111533920150813,NOBLE,RED RIVER COMPLEX,2015,2457247.5,225,1424,1.0,Lightning,,,,40950.0,G,45.58111111,-115.33944444,5.0,USFS,ID,049,049,Idaho,"b'\x00\x01\xad\x10\x00\x00\xf8&,u\xb9\xd5\\\xc0peN\xd9a\xcaF@\xf8&,u\xb9\xd5\\\xc0peN\xd9a\xcaF@|\x01\x00\x00\x00\xf8&,u\xb9\xd5\\\xc0peN\xd9a\xcaF@\xfe'"
1794374,300205722,FS-6337855,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nez Perce - Clearwater National Forests,071,,J145,CROWN,2836935,Crown,ID4560811517420150724,CROWN,RED RIVER COMPLEX,2015,2457227.5,205,1432,1.0,Lightning,,,,26448.0,G,45.60777778,-115.17416667,5.0,USFS,ID,049,049,Idaho,b'\x00\x01\xad\x10\x00\x00\x00\xed\xf5\x8b%\xcb\\\xc0\xf8*\x8c\xa9\xcb\xcdF@\x00\xed\xf5\x8b%\xcb\\\xc0\xf8*\x8c\xa9\xcb\xcdF@|\x01\x00\x00\x00\x00\xed\xf5\x8b%\xcb\\\xc0\xf8*\x8c\xa9\xcb\xcdF@\xfe'
1794375,300205723,FS-6335141,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nez Perce - Clearwater National Forests,055,,J2F7,ROLL CREEK,2767525,Roll Creek,ID4621311477020150715,ROLL CREEK,WILDERNESS COMPLEX,2015,2457218.5,196,0811,1.0,Lightning,,,,7856.0,G,46.21333333,-114.76972222,5.0,USFS,ID,049,049,Idaho,b'\x00\x01\xad\x10\x00\x00\xe0y\xfc C\xb1\\\xc0\xa0\xbf\xad\x81N\x1bG@\xe0y\xfc C\xb1\\\xc0\xa0\xbf\xad\x81N\x1bG@|\x01\x00\x00\x00\xe0y\xfc C\xb1\\\xc0\xa0\xbf\xad\x81N\x1bG@\xfe'
1794396,300205744,FS-6361390,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nez Perce - Clearwater National Forests,152,,J1QW,PETE FORKS,2904667,Pete Forks,ID4641211555020150811,PETE FORKS,CLEARWATER/MUNICIPAL/MOTORWAY NORTH COMPLEX,2015,2457245.5,223,0953,1.0,Lightning,,,,7993.0,G,46.4125,-115.55,5.0,USFS,ID,049,049,Idaho,b'\x00\x01\xad\x10\x00\x0003333\xe3\\\xc0\xd8\xcc\xcc\xcc\xcc4G@03333\xe3\\\xc0\xd8\xcc\xcc\xcc\xcc4G@|\x01\x00\x00\x0003333\xe3\\\xc0\xd8\xcc\xcc\xcc\xcc4G@\xfe'
1794940,300206294,FS-6355459,FED,FS-FIRESTAT,FS,USIDPAF,Payette National Forest,0412,Payette National Forest,049,,J2PT,DILLINGER,2858697,Dillinger,ID4549311517620150809,DILLINGER,,2015,2457243.5,221,1800,1.0,Lightning,,,,7500.0,G,45.49333333,-115.17638889,5.0,USFS,ID,049,049,Idaho,b'\x00\x01\xad\x10\x00\x00\\{\xa0\xf4I\xcb\\\xc0@0\xeb\x8b%\xbfF@\\{\xa0\xf4I\xcb\\\xc0@0\xeb\x8b%\xbfF@|\x01\x00\x00\x00\\{\xa0\xf4I\xcb\\\xc0@0\xeb\x8b%\xbfF@\xfe'
1794943,300206297,FS-6357578,FED,FS-FIRESTAT,FS,USIDPAF,Payette National Forest,0412,Payette National Forest,084,98020,J1MA,RAPID,2929894,Rapid,ID4482211591820150814,RAPID,,2015,2457248.5,226,0750,1.0,Lightning,,,,10055.0,G,44.82138889,-115.91777778,5.0,USFS,ID,085,085,Valley,b'\x00\x01\xad\x10\x00\x00\x1c\x86\x03\xdf\xbc\xfa\\\xc0\x88\xeciE#iF@\x1c\x86\x03\xdf\xbc\xfa\\\xc0\x88\xeciE#iF@|\x01\x00\x00\x00\x1c\x86\x03\xdf\xbc\xfa\\\xc0\x88\xeciE#iF@\xfe'
1794992,300206346,FS-6349011,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,0417,Humboldt-Toiyabe National Forest,088,453,JTA6,WASHINGTON,2849226,Washington,CA3859811975220150620,WASHINGTON,,2015,2457192.5,170,2000,1.0,Lightning,2457249.5,227.0,2100,17790.0,G,38.59805556,-119.75222222,5.0,USFS,CA,003,003,Alpine,b'\x00\x01\xad\x10\x00\x00\\\x8e\xaah$\xf0]\xc0\x10\xb2\xa7\x15\x8dLC@\\\x8e\xaah$\xf0]\xc0\x10\xb2\xa7\x15\x8dLC@|\x01\x00\x00\x00\\\x8e\xaah$\xf0]\xc0\x10\xb2\xa7\x15\x8dLC@\xfe'
1795188,300206547,FS-6350195,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,0510,Six Rivers National Forest,091,025,J0JC,LASSICS,2928539,LASSICS,CA4035812356120150806,LASSICS,MAD RIVER COMPLEX,2015,2457233.5,211,2156,1.0,Lightning,2457271.5,249.0,1800,18178.0,G,40.38611111,-123.44722222,5.0,USFS,CA,023,023,Humboldt,b'\x00\x01\xad\x10\x00\x00p<\xf2I\x9f\xdc^\xc0H\t\xbf\x16l1D@p<\xf2I\x9f\xdc^\xc0H\t\xbf\x16l1D@|\x01\x00\x00\x00p<\xf2I\x9f\xdc^\xc0H\t\xbf\x16l1D@\xfe'
1795195,300206555,FS-6350776,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,0510,Six Rivers National Forest,051,016,J0JC,PICKETT,2778989,PICKETT,CA4034312338320150731,PICKETT,MAD RIVER COMPLEX,2015,2457234.5,212,0022,1.0,Lightning,2457266.5,244.0,1200,11004.0,G,40.34305556,-123.38305556,5.0,USFS,CA,105,105,Trinity,b'\x00\x01\xad\x10\x00\x00\x0c\xb0w\xfb\x83\xd8^\xc0\xa0t\x9d>\xe9+D@\x0c\xb0w\xfb\x83\xd8^\xc0\xa0t\x9d>\xe9+D@|\x01\x00\x00\x00\x0c\xb0w\xfb\x83\xd8^\xc0\xa0t\x9d>\xe9+D@\xfe'
1795196,300206556,FS-6350322,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,0510,Six Rivers National Forest,088,022,J0PD,BLAKE,2919458,BLAKE,CA4064212358620150731,ROUTE COMPLEX,ROUTE COMPLEX,2015,2457233.5,211,2047,1.0,Lightning,,,,11430.0,G,40.60972222,-123.55944444,5.0,USFS,CA,023,023,Humboldt,b'\x00\x01\xad\x10\x00\x00\xa8n\r\xf0\xcd\xe3^\xc0\xb8E\xb1`\x0bND@\xa8n\r\xf0\xcd\xe3^\xc0\xb8E\xb1`\x0bND@|\x01\x00\x00\x00\xa8n\r\xf0\xcd\xe3^\xc0\xb8E\xb1`\x0bND@\xfe'
1795198,300206558,FS-6350627,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,0510,Six Rivers National Forest,079,010,J0S5,NICKOWITZ,2779449,NICKOWITZ,CA4146912375220150801,NICKOWITZ,,2015,2457235.5,213,1325,1.0,Lightning,2457328.5,306.0,1930,7571.0,G,41.46861111,-123.75166667,5.0,USFS,CA,015,015,Del Norte,b'\x00\x01\xad\x10\x00\x00(I\x85N\x1b\xf0^\xc0\x08\xff\xe7r\xfb\xbbD@(I\x85N\x1b\xf0^\xc0\x08\xff\xe7r\xfb\xbbD@|\x01\x00\x00\x00(I\x85N\x1b\xf0^\xc0\x08\xff\xe7r\xfb\xbbD@\xfe'
1795346,300206706,FS-6702578,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,034,018,JS38,LAKE,2810809,LAKE,CA3415811689620150617,LAKE,,2015,2457190.5,168,1552,9.0,Miscellaneous,,,,51000.0,G,34.15694444,-116.90083333,5.0,USFS,CA,071,071,San Bernardino,b'\x00\x01\xad\x10\x00\x00\xc8\xdf\xd6@\xa79]\xc0p\x8bb\xc1\x16\x14A@\xc8\xdf\xd6@\xa79]\xc0p\x8bb\xc1\x16\x14A@|\x01\x00\x00\x00\xc8\xdf\xd6@\xa79]\xc0p\x8bb\xc1\x16\x14A@\xfe'
1795410,300206774,FS-6337571,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,171,040,J0MZ,PATTISON,2761182,PATTISON,CA4068012335620150731,PATTISON,,2015,2457233.5,211,1930,1.0,Lightning,2457252.5,230.0,1900,27150.0,G,40.68,-123.41666667,5.0,USFS,CA,105,105,Trinity,b'\x00\x01\xad\x10\x00\x00\xec>\xae\xaa\xaa\xda^\xc0\xe0\xa3p=\nWD@\xec>\xae\xaa\xaa\xda^\xc0\xe0\xa3p=\nWD@|\x01\x00\x00\x00\xec>\xae\xaa\xaa\xda^\xc0\xe0\xa3p=\nWD@\xfe'
1795570,300206938,FS-6703698,FED,FS-FIRESTAT,FS,USORRSF,Rogue River-Siskiyou National Forest,0610,Rogue River-Siskiyou National Forest,096,096,J0V4,COLLIER BUTTE,2791829,Collier Butte,OR4236212410720150802,COLLIER BUTTE,,2015,2457236.5,214,1700,1.0,Lightning,,,,12263.0,G,42.36222222,-124.10722222,5.0,USFS,OR,015,015,Curry,b'\x00\x01\xad\x10\x00\x00|\x13\x96\xba\xdc\x06_\xc0pd6L].E@|\x13\x96\xba\xdc\x06_\xc0pd6L].E@|\x01\x00\x00\x00|\x13\x96\xba\xdc\x06_\xc0pd6L].E@\xfe'
